# Item registry dump
# Minecraft: 1.20.1
# Entries: 18688
# Generated: 2025-12-05T20:47:16.2241068-03:00

malum:belt_of_the_magebane 17318
malum:belt_of_the_prospector 17317
malum:belt_of_the_starved 17316
malum:bi_prideweave 17338
malum:blazing_diode 17198
malum:blazing_quartz 17115
malum:blazing_quartz_fragment 17116
malum:blazing_quartz_ore 17114
malum:blighted_earth 17042
malum:blighted_gunk 17156
malum:blighted_soil 17043
malum:blighted_soulwood 17051
malum:block_of_alchemical_calx 17141
malum:block_of_arcane_charcoal 17110
malum:block_of_astral_weave 17138
malum:block_of_auric_embers 17146
malum:block_of_blazing_quartz 17113
malum:block_of_brilliance 17104
malum:block_of_cthonic_gold 17120
malum:block_of_grim_talc 17137
malum:block_of_hallowed_gold 17177
malum:block_of_hex_ash 17139
malum:block_of_living_flesh 17140
malum:block_of_malignant_lead 17147
malum:block_of_malignant_pewter 17180
malum:block_of_mnemonic_fragment 17145
malum:block_of_null_slate 17143
malum:block_of_raw_soulstone 17098
malum:block_of_rotting_essence 17136
malum:block_of_soul_stained_steel 17173
malum:block_of_soulstone 17097
malum:block_of_void_salts 17144
malum:brilliant_deepslate 17105
malum:brilliant_obelisk 17127
malum:brilliant_stone 17106
malum:budding_soulwood_leaves 17048
malum:calcified_blight 17155
malum:catalyst_lobber 17203
malum:charcoal_fragment 16889
malum:checkered_tainted_rock 16910
malum:checkered_twisted_rock 16955
malum:chiseled_tainted_rock 16911
malum:chiseled_twisted_rock 16956
malum:chunk_of_brilliance 17109
malum:cluster_of_brilliance 17107
malum:coal_fragment 16888
malum:cobalt_impetus 17238
malum:cobalt_node 17239
malum:complete_design 17171
malum:concentrated_gluttony 17244
malum:copper_impetus 17208
malum:copper_node 17209
malum:copper_nugget 16887
malum:cornered_weave 17330
malum:cracked_alchemical_impetus 17240
malum:cracked_aluminum_impetus 17219
malum:cracked_cobalt_impetus 17237
malum:cracked_copper_impetus 17207
malum:cracked_gold_impetus 17210
malum:cracked_iron_impetus 17204
malum:cracked_lead_impetus 17213
malum:cracked_nickel_impetus 17222
malum:cracked_osmium_impetus 17228
malum:cracked_silver_impetus 17216
malum:cracked_tin_impetus 17234
malum:cracked_uranium_impetus 17225
malum:cracked_zinc_impetus 17231
malum:creative_scythe 17356
malum:crude_scythe 17246
malum:crushed_brilliance 17108
malum:crushed_soulstone 17102
malum:cthonic_gold 17122
malum:cthonic_gold_fragment 17123
malum:cthonic_gold_ore 17121
malum:cursed_sap 17044
malum:cursed_sap_block 17046
malum:cursed_sapball 17045
malum:cut_runewood_planks 17012
malum:cut_soulwood_planks 17067
malum:cut_tainted_rock 16909
malum:cut_twisted_rock 16954
malum:deepslate_quartz_ore 17117
malum:deepslate_soulstone_ore 17099
malum:demiboy_prideweave 17339
malum:demigirl_prideweave 17340
malum:dreaded_weave 17331
malum:earthen_spirit 16883
malum:earthen_spirited_glass 16897
malum:edge_of_deliverance 17268
malum:elaborate_brooch 17301
malum:eldritch_spirit 16880
malum:eldritch_spirited_glass 16893
malum:enby_prideweave 17341
malum:encyclopedia_arcana 16875
malum:encyclopedia_esoterica 16886
malum:erosion_scepter 17271
malum:esoteric_spool 17328
malum:ether 17184
malum:ether_torch 17185
malum:exposed_runewood_log 17001
malum:exposed_soulwood_log 17056
malum:fused_consciousness 17172
malum:gay_prideweave 17342
malum:genderfluid_prideweave 17343
malum:genderqueer_prideweave 17344
malum:gilded_belt 17297
malum:gilded_ring 17296
malum:glass_brooch 17302
malum:gluttonous_brooch 17303
malum:gold_impetus 17211
malum:gold_node 17212
malum:grim_talc 17149
malum:hallowed_gold_ingot 17178
malum:hallowed_gold_nugget 17179
malum:hanging_azure_runewood_leaves 16995
malum:hanging_runewood_leaves 16992
malum:hanging_soulwood_leaves 17049
malum:hex_ash 17152
malum:impurity_stabilizer 17193
malum:infernal_spirit 16884
malum:infernal_spirited_glass 16896
malum:intersex_prideweave 17345
malum:intricate_assembly 17199
malum:iridescent_ether 17188
malum:iridescent_ether_torch 17189
malum:iron_impetus 17205
malum:iron_node 17206
malum:lamplighters_tongs 17202
malum:lead_impetus 17214
malum:lead_node 17215
malum:lesbian_prideweave 17346
malum:living_flesh 17153
malum:malignant_lead 17161
malum:malignant_pewter_ingot 17181
malum:malignant_pewter_nugget 17183
malum:malignant_pewter_plating 17182
malum:malignant_stronghold_boots 17266
malum:malignant_stronghold_chestplate 17264
malum:malignant_stronghold_helmet 17263
malum:malignant_stronghold_leggings 17265
malum:mass_of_blighted_gunk 17142
malum:mechanical_weave_v1 17332
malum:mechanical_weave_v2 17333
malum:mending_diffuser 17192
malum:mnemonic_fragment 17159
malum:mnemonic_hex_staff 17269
malum:music_disc_aesthetica 17327
malum:music_disc_arcane_elegy 17326
malum:natural_quartz 17119
malum:natural_quartz_ore 17118
malum:necklace_of_blissful_harmony 17315
malum:necklace_of_the_hidden_blade 17323
malum:necklace_of_the_mystic_mirror 17312
malum:necklace_of_the_narrow_edge 17314
malum:necklace_of_the_watcher 17324
malum:necklace_of_tidal_affinity 17313
malum:nickel_impetus 17223
malum:nickel_node 17224
malum:null_slate 17157
malum:ornate_necklace 17299
malum:ornate_ring 17298
malum:osmium_impetus 17229
malum:osmium_node 17230
malum:pan_prideweave 17347
malum:plural_prideweave 17348
malum:polished_tainted_rock 16900
malum:polished_tainted_rock_slab 16932
malum:polished_tainted_rock_stairs 16914
malum:polished_tainted_rock_wall 16923
malum:polished_twisted_rock 16945
malum:polished_twisted_rock_slab 16977
malum:polished_twisted_rock_stairs 16968
malum:polished_twisted_rock_wall 16959
malum:poly_prideweave 17349
malum:poppet 17165
malum:pride_prideweave 17350
malum:primordial_soup 17358
malum:prismatic_focus_lens 17197
malum:processed_soulstone 17103
malum:raw_soulstone 17101
malum:repair_pylon 17131
malum:revealed_runewood_log 17002
malum:revealed_soulwood_log 17057
malum:ring_of_alchemical_mastery 17308
malum:ring_of_arcane_prowess 17306
malum:ring_of_curative_talent 17305
malum:ring_of_desperate_voracity 17309
malum:ring_of_echoing_arcana 17320
malum:ring_of_esoteric_spoils 17304
malum:ring_of_growing_flesh 17321
malum:ring_of_gruesome_concentration 17322
malum:ring_of_manaweaving 17307
malum:ring_of_the_demolitionist 17311
malum:ring_of_the_endless_well 17319
malum:ring_of_the_hoarder 17310
malum:ritual_plinth 17134
malum:ritual_shard 16876
malum:rotting_essence 17148
malum:rune_of_aliment_cleansing 17277
malum:rune_of_bolstering 17288
malum:rune_of_culling 17273
malum:rune_of_dexterity 17276
malum:rune_of_fervor 17279
malum:rune_of_haste 17283
malum:rune_of_idle_restoration 17272
malum:rune_of_igneous_solace 17295
malum:rune_of_loyalty 17281
malum:rune_of_motion 17280
malum:rune_of_reactive_shielding 17278
malum:rune_of_reinforcement 17274
malum:rune_of_sacrificial_empowerment 17289
malum:rune_of_spell_mastery 17290
malum:rune_of_the_aether 17284
malum:rune_of_the_arena 17286
malum:rune_of_the_hells 17287
malum:rune_of_the_heretic 17291
malum:rune_of_the_seas 17285
malum:rune_of_toughness 17294
malum:rune_of_twinned_duration 17293
malum:rune_of_unnatural_stamina 17292
malum:rune_of_volatile_distortion 17275
malum:rune_of_warding 17282
malum:runewood 16999
malum:runewood_beam 17013
malum:runewood_boards 17003
malum:runewood_boards_slab 17022
malum:runewood_boards_stairs 17014
malum:runewood_boards_wall 17037
malum:runewood_boat 17041
malum:runewood_door 17030
malum:runewood_item_pedestal 17039
malum:runewood_item_stand 17038
malum:runewood_leaves 16991
malum:runewood_log 16997
malum:runewood_obelisk 17126
malum:runewood_panel 17011
malum:runewood_planks 17005
malum:runewood_planks_button 17033
malum:runewood_planks_fence 17035
malum:runewood_planks_fence_gate 17036
malum:runewood_planks_pressure_plate 17034
malum:runewood_planks_slab 17024
malum:runewood_planks_stairs 17016
malum:runewood_sapling 16993
malum:runewood_sign 17040
malum:runewood_tablet 17166
malum:runewood_tiles 17007
malum:runewood_tiles_slab 17026
malum:runewood_tiles_stairs 17018
malum:runewood_totem_base 17132
malum:runewood_trapdoor 17031
malum:runic_brooch 17300
malum:runic_sap 16988
malum:runic_sap_block 16990
malum:runic_sapball 16989
malum:runic_small_tainted_rock_bricks 16906
malum:runic_small_tainted_rock_bricks_slab 16938
malum:runic_small_tainted_rock_bricks_stairs 16920
malum:runic_small_tainted_rock_bricks_wall 16929
malum:runic_small_twisted_rock_bricks 16951
malum:runic_small_twisted_rock_bricks_slab 16983
malum:runic_small_twisted_rock_bricks_stairs 16974
malum:runic_small_twisted_rock_bricks_wall 16965
malum:runic_tainted_rock_bricks 16904
malum:runic_tainted_rock_bricks_slab 16936
malum:runic_tainted_rock_bricks_stairs 16918
malum:runic_tainted_rock_bricks_wall 16927
malum:runic_tainted_rock_tiles 16905
malum:runic_tainted_rock_tiles_slab 16937
malum:runic_tainted_rock_tiles_stairs 16919
malum:runic_tainted_rock_tiles_wall 16928
malum:runic_twisted_rock_bricks 16949
malum:runic_twisted_rock_bricks_slab 16981
malum:runic_twisted_rock_bricks_stairs 16972
malum:runic_twisted_rock_bricks_wall 16963
malum:runic_twisted_rock_tiles 16950
malum:runic_twisted_rock_tiles_slab 16982
malum:runic_twisted_rock_tiles_stairs 16973
malum:runic_twisted_rock_tiles_wall 16964
malum:runic_workbench 17125
malum:rustic_runewood_planks 17008
malum:rustic_runewood_planks_slab 17027
malum:rustic_runewood_planks_stairs 17019
malum:rustic_runewood_tiles 17010
malum:rustic_runewood_tiles_slab 17029
malum:rustic_runewood_tiles_stairs 17021
malum:rustic_soulwood_planks 17063
malum:rustic_soulwood_planks_slab 17082
malum:rustic_soulwood_planks_stairs 17074
malum:rustic_soulwood_tiles 17065
malum:rustic_soulwood_tiles_slab 17084
malum:rustic_soulwood_tiles_stairs 17076
malum:sacred_spirit 16877
malum:sacred_spirited_glass 16890
malum:shielding_apparatus 17194
malum:silver_impetus 17217
malum:silver_node 17218
malum:small_tainted_rock_bricks 16903
malum:small_tainted_rock_bricks_slab 16935
malum:small_tainted_rock_bricks_stairs 16917
malum:small_tainted_rock_bricks_wall 16926
malum:small_twisted_rock_bricks 16948
malum:small_twisted_rock_bricks_slab 16980
malum:small_twisted_rock_bricks_stairs 16971
malum:small_twisted_rock_bricks_wall 16962
malum:smooth_tainted_rock 16899
malum:smooth_tainted_rock_slab 16931
malum:smooth_tainted_rock_stairs 16913
malum:smooth_tainted_rock_wall 16922
malum:smooth_twisted_rock 16944
malum:smooth_twisted_rock_slab 16976
malum:smooth_twisted_rock_stairs 16967
malum:smooth_twisted_rock_wall 16958
malum:solid_runewood_trapdoor 17032
malum:solid_soulwood_trapdoor 17087
malum:soul_hunter_boots 17261
malum:soul_hunter_cloak 17258
malum:soul_hunter_leggings 17260
malum:soul_hunter_robe 17259
malum:soul_of_a_scythe 17353
malum:soul_stained_steel_axe 17250
malum:soul_stained_steel_boots 17257
malum:soul_stained_steel_chestplate 17255
malum:soul_stained_steel_helmet 17254
malum:soul_stained_steel_hoe 17252
malum:soul_stained_steel_ingot 17174
malum:soul_stained_steel_knife 17253
malum:soul_stained_steel_leggings 17256
malum:soul_stained_steel_nugget 17176
malum:soul_stained_steel_pickaxe 17249
malum:soul_stained_steel_plating 17175
malum:soul_stained_steel_scythe 17247
malum:soul_stained_steel_shovel 17251
malum:soul_stained_steel_sword 17248
malum:soulstone_ore 17100
malum:soulwood 17054
malum:soulwood_beam 17068
malum:soulwood_boards 17058
malum:soulwood_boards_slab 17077
malum:soulwood_boards_stairs 17069
malum:soulwood_boards_wall 17092
malum:soulwood_boat 17096
malum:soulwood_door 17085
malum:soulwood_growth 17050
malum:soulwood_item_pedestal 17094
malum:soulwood_item_stand 17093
malum:soulwood_leaves 17047
malum:soulwood_log 17052
malum:soulwood_panel 17066
malum:soulwood_planks 17060
malum:soulwood_planks_button 17088
malum:soulwood_planks_fence 17090
malum:soulwood_planks_fence_gate 17091
malum:soulwood_planks_pressure_plate 17089
malum:soulwood_planks_slab 17079
malum:soulwood_planks_stairs 17071
malum:soulwood_sign 17095
malum:soulwood_tablet 17167
malum:soulwood_tiles 17062
malum:soulwood_tiles_slab 17081
malum:soulwood_tiles_stairs 17073
malum:soulwood_totem_base 17133
malum:soulwood_trapdoor 17086
malum:spectral_lens 17163
malum:spectral_optic 17164
malum:spirit_altar 17124
malum:spirit_catalyzer 17130
malum:spirit_crucible 17129
malum:spirit_fabric 17162
malum:spirit_jar 17128
malum:spirit_pouch 17243
malum:splash_of_gluttony 17245
malum:staff_of_the_auric_flame 17270
malum:stellar_mechanism 17200
malum:stripped_runewood 17000
malum:stripped_runewood_log 16998
malum:stripped_soulwood 17055
malum:stripped_soulwood_log 17053
malum:tainted_ether_brazier 17186
malum:tainted_iridescent_ether_brazier 17190
malum:tainted_rock 16898
malum:tainted_rock_bricks 16901
malum:tainted_rock_bricks_slab 16933
malum:tainted_rock_bricks_stairs 16915
malum:tainted_rock_bricks_wall 16924
malum:tainted_rock_button 16940
malum:tainted_rock_column 16907
malum:tainted_rock_column_cap 16908
malum:tainted_rock_item_pedestal 16942
malum:tainted_rock_item_stand 16941
malum:tainted_rock_pressure_plate 16939
malum:tainted_rock_slab 16930
malum:tainted_rock_stairs 16912
malum:tainted_rock_tablet 17168
malum:tainted_rock_tiles 16902
malum:tainted_rock_tiles_slab 16934
malum:tainted_rock_tiles_stairs 16916
malum:tainted_rock_tiles_wall 16925
malum:tainted_rock_wall 16921
malum:the_device 17354
malum:the_vessel 17355
malum:tin_impetus 17235
malum:tin_node 17236
malum:token_of_gratitude 17357
malum:tophat 17352
malum:totemic_staff 17242
malum:trans_prideweave 17351
malum:tuning_fork 17201
malum:twisted_ether_brazier 17187
malum:twisted_iridescent_ether_brazier 17191
malum:twisted_rock 16943
malum:twisted_rock_bricks 16946
malum:twisted_rock_bricks_slab 16978
malum:twisted_rock_bricks_stairs 16969
malum:twisted_rock_bricks_wall 16960
malum:twisted_rock_button 16985
malum:twisted_rock_column 16952
malum:twisted_rock_column_cap 16953
malum:twisted_rock_item_pedestal 16987
malum:twisted_rock_item_stand 16986
malum:twisted_rock_pressure_plate 16984
malum:twisted_rock_slab 16975
malum:twisted_rock_stairs 16966
malum:twisted_rock_tiles 16947
malum:twisted_rock_tiles_slab 16979
malum:twisted_rock_tiles_stairs 16970
malum:twisted_rock_tiles_wall 16961
malum:twisted_rock_wall 16957
malum:tyrving 17262
malum:umbral_spirit 16885
malum:uranium_impetus 17226
malum:uranium_node 17227
malum:vertical_runewood_boards 17004
malum:vertical_runewood_boards_slab 17023
malum:vertical_runewood_boards_stairs 17015
malum:vertical_runewood_planks 17006
malum:vertical_runewood_planks_slab 17025
malum:vertical_runewood_planks_stairs 17017
malum:vertical_rustic_runewood_planks 17009
malum:vertical_rustic_runewood_planks_slab 17028
malum:vertical_rustic_runewood_planks_stairs 17020
malum:vertical_rustic_soulwood_planks 17064
malum:vertical_rustic_soulwood_planks_slab 17083
malum:vertical_rustic_soulwood_planks_stairs 17075
malum:vertical_soulwood_boards 17059
malum:vertical_soulwood_boards_slab 17078
malum:vertical_soulwood_boards_stairs 17070
malum:vertical_soulwood_planks 17061
malum:vertical_soulwood_planks_slab 17080
malum:vertical_soulwood_planks_stairs 17072
malum:void_conduit 17359
malum:void_depot 17360
malum:void_salts 17158
malum:void_tablet 17169
malum:warp_flux 17151
malum:warping_engine 17195
malum:weavers_workbench 17135
malum:weeping_well_bricks 17361
malum:weeping_well_central_encasement 17365
malum:weeping_well_central_encasement_support 17366
malum:weeping_well_central_pillar 17367
malum:weeping_well_encasement 17362
malum:weeping_well_encasement_corner 17364
malum:weeping_well_encasement_mirrored 17363
malum:weeping_well_side_pillar 17368
malum:weight_of_worlds 17267
malum:wicked_spirit 16878
malum:wicked_spirited_glass 16891
malum:zinc_impetus 17232
malum:zinc_node 17233
mcwbridges:acacia_bridge_pier 9687
mcwbridges:acacia_log_bridge_middle 9646
mcwbridges:acacia_log_bridge_stair 9708
mcwbridges:acacia_rail_bridge 9675
mcwbridges:acacia_rope_bridge_stair 9717
mcwbridges:andesite_bridge 9745
mcwbridges:andesite_bridge_pier 9753
mcwbridges:andesite_bridge_stair 9761
mcwbridges:asian_red_bridge 9741
mcwbridges:asian_red_bridge_pier 9784
mcwbridges:asian_red_bridge_stair 9786
mcwbridges:balustrade_andesite_bridge 9778
mcwbridges:balustrade_blackstone_bridge 9771
mcwbridges:balustrade_bricks_bridge 9769
mcwbridges:balustrade_cobblestone_bridge 9776
mcwbridges:balustrade_deepslate_bricks_bridge 9773
mcwbridges:balustrade_deepslate_tiles_bridge 9774
mcwbridges:balustrade_diorite_bridge 9780
mcwbridges:balustrade_end_stone_bricks_bridge 9783
mcwbridges:balustrade_granite_bridge 9779
mcwbridges:balustrade_mossy_cobblestone_bridge 9777
mcwbridges:balustrade_mossy_stone_bricks_bridge 9772
mcwbridges:balustrade_mud_bricks_bridge 9775
mcwbridges:balustrade_nether_bricks_bridge 9782
mcwbridges:balustrade_orange_sandstone_bridge 9770
mcwbridges:balustrade_prismarine_bricks_bridge 9781
mcwbridges:balustrade_sandstone_bridge 9768
mcwbridges:balustrade_stone_bricks_bridge 9767
mcwbridges:bamboo_bridge 9680
mcwbridges:bamboo_bridge_pier 9701
mcwbridges:bamboo_bridge_stair 9731
mcwbridges:birch_bridge_pier 9685
mcwbridges:birch_log_bridge_middle 9645
mcwbridges:birch_log_bridge_stair 9706
mcwbridges:birch_rail_bridge 9673
mcwbridges:birch_rope_bridge_stair 9715
mcwbridges:blackstone_bridge 9666
mcwbridges:blackstone_bridge_pier 9696
mcwbridges:blackstone_bridge_stair 9726
mcwbridges:brick_bridge 9662
mcwbridges:brick_bridge_pier 9692
mcwbridges:brick_bridge_stair 9724
mcwbridges:bridge_lantern 9740
mcwbridges:bridge_torch 9739
mcwbridges:cherry_bridge_pier 9736
mcwbridges:cherry_log_bridge_middle 9733
mcwbridges:cherry_log_bridge_stair 9737
mcwbridges:cherry_rail_bridge 9735
mcwbridges:cherry_rope_bridge_stair 9738
mcwbridges:cobblestone_bridge 9743
mcwbridges:cobblestone_bridge_pier 9751
mcwbridges:cobblestone_bridge_stair 9759
mcwbridges:crimson_bridge_pier 9689
mcwbridges:crimson_log_bridge_middle 9650
mcwbridges:crimson_log_bridge_stair 9710
mcwbridges:crimson_rail_bridge 9677
mcwbridges:crimson_rope_bridge_stair 9719
mcwbridges:dark_oak_bridge_pier 9688
mcwbridges:dark_oak_log_bridge_middle 9649
mcwbridges:dark_oak_log_bridge_stair 9709
mcwbridges:dark_oak_rail_bridge 9676
mcwbridges:dark_oak_rope_bridge_stair 9718
mcwbridges:deepslate_brick_bridge 9668
mcwbridges:deepslate_brick_bridge_pier 9698
mcwbridges:deepslate_brick_bridge_stair 9728
mcwbridges:deepslate_tile_bridge 9669
mcwbridges:deepslate_tile_bridge_pier 9699
mcwbridges:deepslate_tile_bridge_stair 9729
mcwbridges:diorite_bridge 9747
mcwbridges:diorite_bridge_pier 9755
mcwbridges:diorite_bridge_stair 9763
mcwbridges:dry_bamboo_bridge 9681
mcwbridges:dry_bamboo_bridge_pier 9702
mcwbridges:dry_bamboo_bridge_stair 9732
mcwbridges:end_stone_bricks_bridge 9750
mcwbridges:end_stone_bricks_bridge_pier 9758
mcwbridges:end_stone_bricks_bridge_stair 9766
mcwbridges:glass_bridge 9742
mcwbridges:glass_bridge_pier 9785
mcwbridges:glass_bridge_stair 9787
mcwbridges:granite_bridge 9746
mcwbridges:granite_bridge_pier 9754
mcwbridges:granite_bridge_stair 9762
mcwbridges:iron_bridge 9643
mcwbridges:iron_bridge_pier 9682
mcwbridges:iron_bridge_stair 9703
mcwbridges:jungle_bridge_pier 9686
mcwbridges:jungle_log_bridge_middle 9648
mcwbridges:jungle_log_bridge_stair 9707
mcwbridges:jungle_rail_bridge 9674
mcwbridges:jungle_rope_bridge_stair 9716
mcwbridges:mangrove_bridge_pier 9691
mcwbridges:mangrove_log_bridge_middle 9652
mcwbridges:mangrove_log_bridge_stair 9712
mcwbridges:mangrove_rail_bridge 9679
mcwbridges:mangrove_rope_bridge_stair 9721
mcwbridges:mossy_cobblestone_bridge 9744
mcwbridges:mossy_cobblestone_bridge_pier 9752
mcwbridges:mossy_cobblestone_bridge_stair 9760
mcwbridges:mossy_stone_brick_bridge 9667
mcwbridges:mossy_stone_bridge_pier 9697
mcwbridges:mossy_stone_bridge_stair 9727
mcwbridges:mud_brick_bridge 9670
mcwbridges:mud_brick_bridge_pier 9700
mcwbridges:mud_brick_bridge_stair 9730
mcwbridges:nether_bricks_bridge 9749
mcwbridges:nether_bricks_bridge_pier 9757
mcwbridges:nether_bricks_bridge_stair 9765
mcwbridges:oak_bridge_pier 9683
mcwbridges:oak_log_bridge_middle 9644
mcwbridges:oak_log_bridge_stair 9704
mcwbridges:oak_rail_bridge 9671
mcwbridges:oak_rope_bridge_stair 9713
mcwbridges:orange_sandstone_bridge 9665
mcwbridges:pliers 9642
mcwbridges:prismarine_bricks_bridge 9748
mcwbridges:prismarine_bricks_bridge_pier 9756
mcwbridges:prismarine_bricks_bridge_stair 9764
mcwbridges:red_sandstone_bridge_pier 9695
mcwbridges:red_sandstone_bridge_stair 9725
mcwbridges:rope_acacia_bridge 9657
mcwbridges:rope_birch_bridge 9654
mcwbridges:rope_cherry_bridge 9734
mcwbridges:rope_crimson_bridge 9659
mcwbridges:rope_dark_oak_bridge 9658
mcwbridges:rope_jungle_bridge 9656
mcwbridges:rope_mangrove_bridge 9661
mcwbridges:rope_oak_bridge 9653
mcwbridges:rope_spruce_bridge 9655
mcwbridges:rope_warped_bridge 9660
mcwbridges:sandstone_bridge 9663
mcwbridges:sandstone_bridge_pier 9693
mcwbridges:sandstone_bridge_stair 9723
mcwbridges:spruce_bridge_pier 9684
mcwbridges:spruce_log_bridge_middle 9647
mcwbridges:spruce_log_bridge_stair 9705
mcwbridges:spruce_rail_bridge 9672
mcwbridges:spruce_rope_bridge_stair 9714
mcwbridges:stone_brick_bridge 9664
mcwbridges:stone_brick_bridge_stair 9722
mcwbridges:stone_bridge_pier 9694
mcwbridges:warped_bridge_pier 9690
mcwbridges:warped_log_bridge_middle 9651
mcwbridges:warped_log_bridge_stair 9711
mcwbridges:warped_rail_bridge 9678
mcwbridges:warped_rope_bridge_stair 9720
mekanism:advanced_bin 17814
mekanism:advanced_chemical_tank 17928
mekanism:advanced_combining_factory 17766
mekanism:advanced_compressing_factory 17765
mekanism:advanced_control_circuit 17653
mekanism:advanced_crushing_factory 17764
mekanism:advanced_energy_cube 17900
mekanism:advanced_enriching_factory 17763
mekanism:advanced_fluid_tank 17871
mekanism:advanced_induction_cell 17829
mekanism:advanced_induction_provider 17833
mekanism:advanced_infusing_factory 17769
mekanism:advanced_injecting_factory 17768
mekanism:advanced_logistical_transporter 17917
mekanism:advanced_mechanical_pipe 17909
mekanism:advanced_pressurized_tube 17913
mekanism:advanced_purifying_factory 17767
mekanism:advanced_sawing_factory 17770
mekanism:advanced_smelting_factory 17762
mekanism:advanced_thermodynamic_conductor 17923
mekanism:advanced_tier_installer 17649
mekanism:advanced_universal_cable 17905
mekanism:alloy_atomic 17658
mekanism:alloy_infused 17656
mekanism:alloy_reinforced 17657
mekanism:antiprotonic_nucleosynthesizer 17886
mekanism:atomic_disassembler 17591
mekanism:basic_bin 17813
mekanism:basic_chemical_tank 17927
mekanism:basic_combining_factory 17757
mekanism:basic_compressing_factory 17756
mekanism:basic_control_circuit 17652
mekanism:basic_crushing_factory 17755
mekanism:basic_energy_cube 17899
mekanism:basic_enriching_factory 17754
mekanism:basic_fluid_tank 17870
mekanism:basic_induction_cell 17828
mekanism:basic_induction_provider 17832
mekanism:basic_infusing_factory 17760
mekanism:basic_injecting_factory 17759
mekanism:basic_logistical_transporter 17916
mekanism:basic_mechanical_pipe 17908
mekanism:basic_pressurized_tube 17912
mekanism:basic_purifying_factory 17758
mekanism:basic_sawing_factory 17761
mekanism:basic_smelting_factory 17753
mekanism:basic_thermodynamic_conductor 17922
mekanism:basic_tier_installer 17648
mekanism:basic_universal_cable 17904
mekanism:bio_fuel 17679
mekanism:block_bronze 17807
mekanism:block_charcoal 17809
mekanism:block_fluorite 17812
mekanism:block_lead 17793
mekanism:block_osmium 17789
mekanism:block_raw_lead 17794
mekanism:block_raw_osmium 17790
mekanism:block_raw_tin 17792
mekanism:block_raw_uranium 17796
mekanism:block_refined_glowstone 17810
mekanism:block_refined_obsidian 17808
mekanism:block_salt 17933
mekanism:block_steel 17811
mekanism:block_tin 17791
mekanism:block_uranium 17795
mekanism:boiler_casing 17838
mekanism:boiler_valve 17839
mekanism:bounding_block 17926
mekanism:brine_bucket 17947
mekanism:canteen 17585
mekanism:cardboard_box 17932
mekanism:chargepad 17855
mekanism:chemical_crystallizer 17865
mekanism:chemical_dissolution_chamber 17863
mekanism:chemical_infuser 17859
mekanism:chemical_injection_chamber 17860
mekanism:chemical_oxidizer 17858
mekanism:chemical_washer 17864
mekanism:chlorine_bucket 17936
mekanism:clump_copper 17737
mekanism:clump_gold 17735
mekanism:clump_iron 17734
mekanism:clump_lead 17739
mekanism:clump_osmium 17736
mekanism:clump_tin 17738
mekanism:clump_uranium 17740
mekanism:combiner 17845
mekanism:configuration_card 17579
mekanism:configurator 17575
mekanism:crafting_formula 17580
mekanism:creative_bin 17817
mekanism:creative_chemical_tank 17931
mekanism:creative_energy_cube 17903
mekanism:creative_fluid_tank 17874
mekanism:crusher 17846
mekanism:crystal_copper 17716
mekanism:crystal_gold 17714
mekanism:crystal_iron 17713
mekanism:crystal_lead 17718
mekanism:crystal_osmium 17715
mekanism:crystal_tin 17717
mekanism:crystal_uranium 17719
mekanism:deepslate_fluorite_ore 17804
mekanism:deepslate_lead_ore 17806
mekanism:deepslate_osmium_ore 17800
mekanism:deepslate_tin_ore 17798
mekanism:deepslate_uranium_ore 17802
mekanism:dictionary 17577
mekanism:digital_miner 17847
mekanism:dimensional_stabilizer 17893
mekanism:dirty_dust_copper 17730
mekanism:dirty_dust_gold 17728
mekanism:dirty_dust_iron 17727
mekanism:dirty_dust_lead 17732
mekanism:dirty_dust_osmium 17729
mekanism:dirty_dust_tin 17731
mekanism:dirty_dust_uranium 17733
mekanism:dirty_netherite_scrap 17683
mekanism:diversion_transporter 17921
mekanism:dosimeter 17584
mekanism:dust_bronze 17684
mekanism:dust_charcoal 17687
mekanism:dust_coal 17686
mekanism:dust_copper 17723
mekanism:dust_diamond 17690
mekanism:dust_emerald 17689
mekanism:dust_fluorite 17697
mekanism:dust_gold 17721
mekanism:dust_iron 17720
mekanism:dust_lapis_lazuli 17685
mekanism:dust_lead 17725
mekanism:dust_lithium 17694
mekanism:dust_netherite 17691
mekanism:dust_obsidian 17696
mekanism:dust_osmium 17722
mekanism:dust_quartz 17688
mekanism:dust_refined_obsidian 17695
mekanism:dust_steel 17692
mekanism:dust_sulfur 17693
mekanism:dust_tin 17724
mekanism:dust_uranium 17726
mekanism:dye_base 17680
mekanism:dynamic_tank 17820
mekanism:dynamic_valve 17822
mekanism:electric_bow 17592
mekanism:electric_pump 17852
mekanism:electrolytic_core 17669
mekanism:electrolytic_separator 17861
mekanism:elite_bin 17815
mekanism:elite_chemical_tank 17929
mekanism:elite_combining_factory 17775
mekanism:elite_compressing_factory 17774
mekanism:elite_control_circuit 17654
mekanism:elite_crushing_factory 17773
mekanism:elite_energy_cube 17901
mekanism:elite_enriching_factory 17772
mekanism:elite_fluid_tank 17872
mekanism:elite_induction_cell 17830
mekanism:elite_induction_provider 17834
mekanism:elite_infusing_factory 17778
mekanism:elite_injecting_factory 17777
mekanism:elite_logistical_transporter 17918
mekanism:elite_mechanical_pipe 17910
mekanism:elite_pressurized_tube 17914
mekanism:elite_purifying_factory 17776
